Republic	Republic	Republic
demands	demands	demands
sacrifices	sacrifices	sacrifices
from	from	from
you,	you,	you,
without	without	without
doubt	doubt	doubt
you	you	you
as	as	as
a	a	the
good	good	good
patriot	patriot	patriot
will	will	will
be	be	be
happy	happy	happy
to	to	to
make	make	make
them.	them.	them.
the	A	the
Republic	Republic	Republic
goes	goes	goes
before	before	before
all.	all.	all.
the	A	the
People	People	People
is	is	is
supreme.	supreme.	supreme.
Evremonde,	Evremonde,	Evremonde,
we	we	we
are	are	are
pressed."	pressed."	pressed."
"One	"One	"One
word,"	word,"	word,"
the	the	the
Doctor	Doctor	Doctor
entreated.	entreated.	entreated.
"Will	"Will	"Will
you	you	you
tell	tell	tell
me	me	me
who	who	who
denounced	denounced	denounced
him?"	him?"	him?"
"It	"It	"It
is	is	is
against	against	against
rule,"	rule,"	rule,"
answered	answered	answered
the	the	the
first;	first;	first;
"but	"but	"but
you	you	you
can	can	can
ask	ask	ask
Him	Him	Him
of	of	of
Saint	Saint	Saint
Antoine	Antoine	Antoine
here."	here."	here."
the	The	the
Doctor	Doctor	Doctor
turned	turned	turned
his	his	his
eyes	eyes	eyes
upon	upon	upon
that	that	that
man.	man.	man.
Who	Who	Who
moved	moved	moved
uneasily	uneasily	uneasily
on	on	on
his	his	his
feet,	feet,	feet,
rubbed	rubbed	rubbed
his	his	his
beard	beard	beard
a	the	the
little,	little,	little,
and	and	and
at	at	at
length	length	length
said:	said:	said:
"Well!	"Well!	"Well!
Truly	Truly	Truly
it	it	it
is	is	is
against	against	against
rule.	rule.	rule.
But	But	But
he	he	he
is	is	is
denounced--and	denounced--and	denounced--and
gravely--by	gravely--by	gravely--by
the	a	the
Citizen	Citizen	Citizen
and	and	and
Citizeness	Citizeness	Citizeness
Defarge.	Defarge.	Defarge.
And	And	And
by	by	by
one	one	one
other."	other."	other."
"What	"What	"What
other?"	other?"	other?"
"Do	"Do	"Do
_you_	_you_	_you_
ask,	ask,	ask,
Citizen	Citizen	Citizen
Doctor?"	Doctor?"	Doctor?"
"Yes."	"Yes."	"Yes."
"Then,"	"Then,"	"Then,"
said	said	said
he	he	he
of	of	of
Saint	Saint	Saint
Antoine,	Antoine,	Antoine,
with	with	with
a	the	the
strange	strange	strange
look,	look,	look,
"you	"you	"you
will	will	will
be	be	be
answered	answered	answered
to-morrow.	to-morrow.	to-morrow.
Now,	Now,	Now,
I	I	I
am	am	am
dumb!"	dumb!"	dumb!"
VIII.	VIII.	VIII.
a	The	the
Hand	Hand	Hand
at	at	at
Cards	Cards	Cards
Happily	Happily	Happily
unconscious	unconscious	unconscious
of	of	of
the	the	the
new	new	new
calamity	calamity	calamity
at	at	at
home,	home,	home,
Miss	Miss	Miss
Pross	Pross	Pross
threaded	threaded	threaded
her	her	her
way	way	way
along	along	along
the	the	the
narrow	narrow	narrow
streets	streets	streets
and	and	and
crossed	crossed	crossed
the	the	the
river	river	river
by	by	by
the	the	the
bridge	bridge	bridge
of	of	of
the	the	the
Pont-Neuf,	Pont-Neuf,	Pont-Neuf,
reckoning	reckoning	reckoning
in	in	in
her	her	her
mind	mind	mind
the	the	the
number	number	number
of	of	of
indispensable	indispensable	indispensable
purchases	purchases	purchases
she	she	she
had	had	had
to	to	to
make.	make.	make.
Mr.	Mr.	Mr.
Cruncher,	Cruncher,	Cruncher,
with	with	with
the	the	the
basket,	basket,	basket,
walked	walked	walked
at	at	at
her	her	her
side.	side.	side.
They	They	They
both	both	both
looked	looked	looked
to	to	to
the	the	the
right	right	right
and	and	and
to	to	to
the	the	the
left	left	left
into	into	into
most	most	most
of	of	of
the	the	the
shops	shops	shops
they	they	they
passed,	passed,	passed,
had	had	had
a	a	the
wary	wary	wary
eye	eye	eye
for	for	for
all	all	all
gregarious	gregarious	gregarious
assemblages	assemblages	assemblages
of	of	of
people,	people,	people,
and	and	and
turned	turned	turned
out	out	out
of	of	of
their	their	their
road	road	road
to	to	to
avoid	avoid	avoid
any	any	any
very	very	very
excited	excited	excited
group	group	group
of	of	of
talkers.	talkers.	talkers.
It	It	It
was	was	was
a	the	the
raw	raw	raw
evening,	evening,	evening,
and	and	and
the	the	the
misty	misty	misty
river,	river,	river,
blurred	blurred	blurred
to	to	to
the	a	the
eye	eye	eye
with	with	with
blazing	blazing	blazing
lights	lights	lights
and	and	and
to	to	to
the	the	the
ear	ear	ear
with	with	with
harsh	harsh	harsh
noises,	noises,	noises,
showed	showed	showed
where	where	where
the	a	the
barges	barges	barges
were	were	were
stationed	stationed	stationed
in	in	in
which	which	which
the	the	the
smiths	smiths	smiths
worked,	worked,	worked,
making	making	making
guns	guns	guns
for	for	for
the	the	the
Army	Army	Army
of	of	of
the	the	the
Republic.	Republic.	Republic.
Woe	Woe	Woe
to	to	to
the	a	the
man	man	man
who	who	who
played	played	played
tricks	tricks	tricks
with	with	with
_that_	_that_	_that_
Army,	Army,	Army,
or	or	or
got	got	got
undeserved	undeserved	undeserved
promotion	promotion	promotion
in	in	in
it!	it!	it!
Better	Better	Better
for	for	for
him	him	him
that	that	that
his	his	his
beard	beard	beard
had	had	had
never	never	never
grown,	grown,	grown,
for	for	for
the	a	the
National	National	National
Razor	Razor	Razor
shaved	shaved	shaved
him	him	him
close.	close.	close.
Having	Having	Having
purchased	purchased	purchased
a	a	the
few	few	few
small	small	small
articles	articles	articles
of	of	of
grocery,	grocery,	grocery,
and	and	and
a	a	the
measure	measure	measure
of	of	of
oil	oil	oil
for	for	for
the	the	the
lamp,	lamp,	lamp,
Miss	Miss	Miss
Pross	Pross	Pross
bethought	bethought	bethought
herself	herself	herself
of	of	of
the	the	the
wine	wine	wine
they	they	they
wanted.	wanted.	wanted.
After	After	After
peeping	peeping	peeping
into	into	into
several	several	several
wine-shops,	wine-shops,	wine-shops,
she	she	she
stopped	stopped	stopped
at	at	at
the	the	the
sign	sign	sign
of	of	of
the	the	the
Good	Good	Good
Republican	Republican	Republican
Brutus	Brutus	Brutus
of	of	of
Antiquity,	Antiquity,	Antiquity,
not	not	not
far	far	far
from	from	from
the	the	the
National	National	National
Palace,	Palace,	Palace,
once	once	once
(and	(and	(and
twice)	twice)	twice)
the	the	the
Tuileries,	Tuileries,	Tuileries,
where	where	where
the	the	the
aspect	aspect	aspect
of	of	of
things	things	things
rather	rather	rather
took	took	took
her	her	her
fancy.	fancy.	fancy.
It	It	It
had	had	had
a	the	the
quieter	quieter	quieter
look	look	look
than	than	than
any	any	any
other	other	other
place	place	place
of	of	of
the	the	the
same	same	same
description	description	description
they	they	they
had	had	had
passed,	passed,	passed,
and,	and,	and,
though	though	though
red	red	red
with	with	with
patriotic	patriotic	patriotic
caps,	caps,	caps,
was	was	was
not	not	not
so	so	so
red	red	red
as	as	as
the	the	the
rest.	rest.	rest.
Sounding	Sounding	Sounding
Mr.	Mr.	Mr.
Cruncher,	Cruncher,	Cruncher,
and	and	and
finding	finding	finding
him	him	him
of	of	of
her	her	her
opinion,	opinion,	opinion,
Miss	Miss	Miss
Pross	Pross	Pross
resorted	resorted	resorted
to	to	to
the	the	the
Good	Good	Good
Republican	Republican	Republican
Brutus	Brutus	Brutus
of	of	of
Antiquity,	Antiquity,	Antiquity,
attended	attended	attended
by	by	by
her	her	her
cavalier.	cavalier.	cavalier.
Slightly	Slightly	Slightly
observant	observant	observant
of	of	of
the	a	the
smoky	smoky	smoky
lights;	lights;	lights;
of	of	of
the	the	the
people,	people,	people,
pipe	pipe	pipe
in	in	in
mouth,	mouth,	mouth,
playing	playing	playing
with	with	with
limp	limp	limp
cards	cards	cards
and	and	and
yellow	yellow	yellow
dominoes;	dominoes;	dominoes;
of	of	of
the	the	the
one	one	one
bare-breasted,	bare-breasted,	bare-breasted,
bare-armed,	bare-armed,	bare-armed,
soot-begrimed	soot-begrimed	soot-begrimed
workman	workman	workman
reading	reading	reading
a	a	the
journal	journal	journal
aloud,	aloud,	aloud,
and	and	and
of	of	of
the	a	the
others	others	others
listening	listening	listening
to	to	to
him;	him;	him;
of	of	of
the	a	the
weapons	weapons	weapons
worn,	worn,	worn,
or	or	or
laid	laid	laid
aside	aside	aside
to	to	to
be	be	be
resumed;	resumed;	resumed;
of	of	of
the	the	the
two	two	two
or	or	or
three	three	three
customers	customers	customers
fallen	fallen	fallen
forward	forward	forward
asleep,	asleep,	asleep,
who	who	who
in	in	in
the	the	the
popular	popular	popular
high-shouldered	high-shouldered	high-shouldered
shaggy	shaggy	shaggy
black	black	black
spencer	spencer	spencer
looked,	looked,	looked,
in	in	in
that	that	that
attitude,	attitude,	attitude,
like	like	like
slumbering	slumbering	slumbering
bears	bears	bears
or	or	or
dogs;	dogs;	dogs;
the	the	the
two	two	two
outlandish	outlandish	outlandish
customers	customers	customers
approached	approached	approached
the	a	the
counter,	counter,	counter,
and	and	and
showed	showed	showed
what	what	what
they	they	they
wanted.	wanted.	wanted.
As	As	As
their	their	their
wine	wine	wine
was	was	was
measuring	measuring	measuring
out,	out,	out,
a	the	the
man	man	man
parted	parted	parted
from	from	from
another	another	another
man	man	man
in	in	in
a	the	the
corner,	corner,	corner,
and	and	and
rose	rose	rose
to	to	to
depart.	depart.	depart.
In	In	In
going,	going,	going,
he	he	he
had	had	had
to	to	to
face	face	face
Miss	Miss	Miss
Pross.	Pross.	Pross.
No	No	No
sooner	sooner	sooner
did	did	did
he	he	he
face	face	face
her,	her,	her,
than	than	than
Miss	Miss	Miss
Pross	Pross	Pross
uttered	uttered	uttered
a	the	the
scream,	scream,	scream,
and	and	and
clapped	clapped	clapped
her	her	her
hands.	hands.	hands.
In	In	In
a	the	the
moment,	moment,	moment,
the	the	the
whole	whole	whole
company	company	company
were	were	were
on	on	on
their	their	their
feet.	feet.	feet.
That	That	That
somebody	somebody	somebody
was	was	was
assassinated	assassinated	assassinated
by	by	by
somebody	somebody	somebody
vindicating	vindicating	vindicating
a	the	the
difference	difference	difference
of	of	of
opinion	opinion	opinion
was	was	was
the	a	the
likeliest	likeliest	likeliest
occurrence.	occurrence.	occurrence.
Everybody	Everybody	Everybody
looked	looked	looked
to	to	to
see	see	see
somebody	somebody	somebody
fall,	fall,	fall,
but	but	but
only	only	only
saw	saw	saw
a	a	the
man	man	man
and	and	and
a	the	the
woman	woman	woman
standing	standing	standing
staring	staring	staring
at	at	at
each	each	each
other;	other;	other;
the	the	the
man	man	man
with	with	with
all	all	all
the	the	the
outward	outward	outward
aspect	aspect	aspect
of	of	of
a	a	the
Frenchman	Frenchman	Frenchman
and	and	and
a	the	the
thorough	thorough	thorough
Republican;	Republican;	Republican;
the	the	the
woman,	woman,	woman,
evidently	evidently	evidently
English.	English.	English.
What	What	What
was	was	was
said	said	said
in	in	in
this	this	this
disappointing	disappointing	disappointing
anti-climax,	anti-climax,	anti-climax,
by	by	by
the	the	the
disciples	disciples	disciples
of	of	of
the	the	the
Good	Good	Good
Republican	Republican	Republican
Brutus	Brutus	Brutus
of	of	of
Antiquity,	Antiquity,	Antiquity,
except	except	except
that	that	that
it	it	it
was	was	was
something	something	something
very	very	very
voluble	voluble	voluble
and	and	and
loud,	loud,	loud,
would	would	would
have	have	have
been	been	been
as	as	as
so	so	so
much	much	much
Hebrew	Hebrew	Hebrew
or	or	or
Chaldean	Chaldean	Chaldean
to	to	to
Miss	Miss	Miss
Pross	Pross	Pross
and	and	and
her	her	her
protector,	protector,	protector,
though	though	though
they	they	they
had	had	had
been	been	been
all	all	all
ears.	ears.	ears.
But,	But,	But,
they	they	they
had	had	had
no	no	no
ears	ears	ears
for	for	for
anything	anything	anything
in	in	in
their	their	their
surprise.	surprise.	surprise.
For,	For,	For,
it	it	it
must	must	must
be	be	be
recorded,	recorded,	recorded,
that	that	that
not	not	not
only	only	only
was	was	was
Miss	Miss	Miss
Pross	Pross	Pross
lost	lost	lost
in	in	in
amazement	amazement	amazement
and	and	and
agitation,	agitation,	agitation,
but,	but,	but,
Mr.	Mr.	Mr.
Cruncher--though	Cruncher--though	Cruncher--though
it	it	it
seemed	seemed	seemed
on	on	on
his	his	his
own	own	own
separate	separate	separate
and	and	and
individual	individual	individual
account--was	account--was	account--was
in	in	in
a	a	the
state	state	state
of	of	of
the	the	the
greatest	greatest	greatest
wonder.	wonder.	wonder.
"What	"What	"What
is	is	is
the	a	the
matter?"	matter?"	matter?"
said	said	said
the	a	the
man	man	man
who	who	who
had	had	had
caused	caused	caused
Miss	Miss	Miss
Pross	Pross	Pross
to	to	to
scream;	scream;	scream;
speaking	speaking	speaking
in	in	in
a	a	the
vexed,	vexed,	vexed,
abrupt	abrupt	abrupt
voice	voice	voice
(though	(though	(though
in	in	in
a	a	the
low	low	low
tone),	tone),	tone),
and	and	and
in	in	in
English.	English.	English.
"Oh,	"Oh,	"Oh,
Solomon,	Solomon,	Solomon,
dear	dear	dear
Solomon!"	Solomon!"	Solomon!"
cried	cried	cried
Miss	Miss	Miss
Pross,	Pross,	Pross,
clapping	clapping	clapping
her	her	her
hands	hands	hands
again.	again.	again.
"After	"After	"After
not	not	not
setting	setting	setting
eyes	eyes	eyes
upon	upon	upon
you	you	you
or	or	or
hearing	hearing	hearing
of	of	of
you	you	you
for	for	for
so	so	so
long	long	long
a	a	the
time,	time,	time,
do	do	do
I	I	I
find	find	find
you	you	you
here!"	here!"	here!"
"Don't	"Don't	"Don't
call	call	call
me	me	me
Solomon.	Solomon.	Solomon.
Do	Do	Do
you	you	you
want	want	want
to	to	to
be	be	be
the	the	the
death	death	death
of	of	of
me?"	me?"	me?"
asked	asked	asked
the	the	the
man,	man,	man,
in	in	in
a	a	the
furtive,	furtive,	furtive,
frightened	frightened	frightened
way.	way.	way.
"Brother,	"Brother,	"Brother,
brother!"	brother!"	brother!"
cried	cried	cried
Miss	Miss	Miss
Pross,	Pross,	Pross,
bursting	bursting	bursting
into	into	into
tears.	tears.	tears.
"Have	"Have	"Have
I	I	I
ever	ever	ever
been	been	been
so	so	so
hard	hard	hard
with	with	with
you	you	you
that	that	that
you	you	you
ask	ask	ask
me	me	me
such	such	such
a	the	the
cruel	cruel	cruel
question?"	question?"	question?"
"Then	"Then	"Then
hold	hold	hold
your	your	your
meddlesome	meddlesome	meddlesome
tongue,"	tongue,"	tongue,"
said	said	said
Solomon,	Solomon,	Solomon,
"and	"and	"and
come	come	come
out,	out,	out,
if	if	if
you	you	you
want	want	want
to	to	to
speak	speak	speak
to	to	to
me.	me.	me.
Pay	Pay	Pay
for	for	for
your	your	your
wine,	wine,	wine,
and	and	and
come	come	come
out.	out.	out.
Who's	Who's	Who's
this	this	this
man?"	man?"	man?"
Miss	Miss	Miss
Pross,	Pross,	Pross,
shaking	shaking	shaking
her	her	her
loving	loving	loving
and	and	and
dejected	dejected	dejected
head	head	head
at	at	at
her	her	her
by	by	by
no	no	no
means	means	means
affectionate	affectionate	affectionate
brother,	brother,	brother,
said	said	said
through	through	through
her	her	her
tears,	tears,	tears,
"Mr.	"Mr.	"Mr.
Cruncher."	Cruncher."	Cruncher."
"Let	"Let	"Let
him	him	him
come	come	come
out	out	out
too,"	too,"	too,"
said	said	said
Solomon.	Solomon.	Solomon.
"Does	"Does	"Does
he	he	he
think	think	think
me	me	me
a	the	the
ghost?"	ghost?"	ghost?"
Apparently,	Apparently,	Apparently,
Mr.	Mr.	Mr.
Cruncher	Cruncher	Cruncher
did,	did,	did,
to	to	to
judge	judge	judge
from	from	from
his	his	his
looks.	looks.	looks.
He	He	He
said	said	said
not	not	not
a	the	the
word,	word,	word,
however,	however,	however,
and	and	and
Miss	Miss	Miss
Pross,	Pross,	Pross,
exploring	exploring	exploring
the	the	the
depths	depths	depths
of	of	of
her	her	her
reticule	reticule	reticule
through	through	through
her	her	her
tears	tears	tears
with	with	with
great	great	great
difficulty	difficulty	difficulty
paid	paid	paid
for	for	for
her	her	her
wine.	wine.	wine.
As	As	As
she	she	she
did	did	did
so,	so,	so,
Solomon	Solomon	Solomon
turned	turned	turned
to	to	to
the	a	the
followers	followers	followers
of	of	of
the	the	the
Good	Good	Good
Republican	Republican	Republican
Brutus	Brutus	Brutus
of	of	of
Antiquity,	Antiquity,	Antiquity,
and	and	and
offered	offered	offered
a	a	the
few	few	few
words	words	words
of	of	of
explanation	explanation	explanation
in	in	in
the	the	the
French	French	French
language,	language,	language,
which	which	which
caused	caused	caused
them	them	them
all	all	all
to	to	to
relapse	relapse	relapse
into	into	into
their	their	their
former	former	former
places	places	places
and	and	and
pursuits.	pursuits.	pursuits.
"Now,"	"Now,"	"Now,"
said	said	said
Solomon,	Solomon,	Solomon,
stopping	stopping	stopping
at	at	at
the	the	the
dark	dark	dark
street	street	street
corner,	corner,	corner,
"what	"what	"what
do	do	do
you	you	you
want?"	want?"	want?"
"How	"How	"How
dreadfully	dreadfully	dreadfully
unkind	unkind	unkind
in	in	in
a	a	the
brother	brother	brother
nothing	nothing	nothing
has	has	has
ever	ever	ever
turned	turned	turned
my	my	my
love	love	love
away	away	away
from!"	from!"	from!"
cried	cried	cried
Miss	Miss	Miss
Pross,	Pross,	Pross,
"to	"to	"to
give	give	give
me	me	me
such	such	such
a	a	the
greeting,	greeting,	greeting,
and	and	and
show	show	show
me	me	me
no	no	no
affection."	affection."	affection."
"There.	"There.	"There.
Confound	Confound	Confound
it!	it!	it!
There,"	There,"	There,"
said	said	said
Solomon,	Solomon,	Solomon,
making	making	making
a	a	the
dab	dab	dab
at	at	at
Miss	Miss	Miss
Pross's	Pross's	Pross's
lips	lips	lips
with	with	with
his	his	his
own.	own.	own.
"Now	"Now	"Now
are	are	are
you	you	you
content?"	content?"	content?"
Miss	Miss	Miss
Pross	Pross	Pross
only	only	only
shook	shook	shook
her	her	her
head	head	head
and	and	and
wept	wept	wept
in	in	in
silence.	silence.	silence.
"If	"If	"If
you	you	you
expect	expect	expect
me	me	me
to	to	to
be	be	be
surprised,"	surprised,"	surprised,"
said	said	said
her	her	her
brother	brother	brother
Solomon,	Solomon,	Solomon,
"I	"I	"I
am	am	am
not	not	not
surprised;	surprised;	surprised;
I	I	I
knew	knew	knew
you	you	you
were	were	were
here;	here;	here;
I	I	I
know	know	know
of	of	of
most	most	most
people	people	people
who	who	who
are	are	are
here.	here.	here.
If	If	If
you	you	you
really	really	really
don't	don't	don't
want	want	want
to	to	to
endanger	endanger	endanger
my	my	my
existence--which	existence--which	existence--which
I	I	I
half	half	half
believe	believe	believe
you	you	you
do--go	do--go	do--go
your	your	your
ways	ways	ways
as	as	as
soon	soon	soon
as	as	as
possible,	possible,	possible,
and	and	and
let	let	let
me	me	me
go	go	go
mine.	mine.	mine.
I	I	I
am	am	am
busy.	busy.	busy.
I	I	I
am	am	am
an	an	an
official."	official."	official."
"My	"My	"My
English	English	English
brother	brother	brother
Solomon,"	Solomon,"	Solomon,"
mourned	mourned	mourned
Miss	Miss	Miss
Pross,	Pross,	Pross,
casting	casting	casting
up	up	up
her	her	her
tear-fraught	tear-fraught	tear-fraught
eyes,	eyes,	eyes,
"that	"that	"that
had	had	had
the	a	the
makings	makings	makings
in	in	in
him	him	him
of	of	of
one	one	one
of	of	of
the	the	the
best	best	best
and	and	and
greatest	greatest	greatest
of	of	of
men	men	men
in	in	in
his	his	his
native	native	native
country,	country,	country,
an	an	an
official	official	official
among	among	among
foreigners,	foreigners,	foreigners,
and	and	and
such	such	such
foreigners!	foreigners!	foreigners!
I	I	I
would	would	would
almost	almost	almost
sooner	sooner	sooner
have	have	have
seen	seen	seen
the	the	the
dear	dear	dear
boy	boy	boy
lying	lying	lying
in	in	in
his--"	his--"	his--"
"I	"I	"I
said	said	said
so!"	so!"	so!"
cried	cried	cried
her	her	her
brother,	brother,	brother,
interrupting.	interrupting.	interrupting.
"I	"I	"I
knew	knew	knew
it.	it.	it.
You	You	You
want	want	want
to	to	to
be	be	be
the	the	the
death	death	death
of	of	of
me.	me.	me.
I	I	I
shall	shall	shall
be	be	be
rendered	rendered	rendered
Suspected,	Suspected,	Suspected,
by	by	by
my	my	my
own	own	own
sister.	sister.	sister.
Just	Just	Just
as	as	as
I	I	I
am	am	am
getting	getting	getting
on!"	on!"	on!"
"The	"The	"The
gracious	gracious	gracious
and	and	and
merciful	merciful	merciful
Heavens	Heavens	Heavens
forbid!"	forbid!"	forbid!"
cried	cried	cried
Miss	Miss	Miss
Pross.	Pross.	Pross.
"Far	"Far	"Far
rather	rather	rather
would	would	would
I	I	I
never	never	never
see	see	see
you	you	you
again,	again,	again,
dear	dear	dear
Solomon,	Solomon,	Solomon,
though	though	though
I	I	I
have	have	have
ever	ever	ever
loved	loved	loved
you	you	you
truly,	truly,	truly,
and	and	and
ever	ever	ever
shall.	shall.	shall.
Say	Say	Say
but	but	but
one	one	one
affectionate	affectionate	affectionate
word	word	word
to	to	to
me,	me,	me,
and	and	and
tell	tell	tell
me	me	me
there	there	there
is	is	is
nothing	nothing	nothing
angry	angry	angry
or	or	or
estranged	estranged	estranged
between	between	between
us,	us,	us,
and	and	and
I	I	I
will	will	will
detain	detain	detain
you	you	you
no	no	no
longer."	longer."	longer."
Good	Good	Good
Miss	Miss	Miss
Pross!	Pross!	Pross!
As	As	As
if	if	if
the	the	the
estrangement	estrangement	estrangement
between	between	between
them	them	them
had	had	had
come	come	come
of	of	of
any	any	any
culpability	culpability	culpability
of	of	of
hers.	hers.	hers.
As	As	As
if	if	if
Mr.	Mr.	Mr.
Lorry	Lorry	Lorry
had	had	had
not	not	not
known	known	known
it	it	it
for	for	for
a	the	the
fact,	fact,	fact,
years	years	years
ago,	ago,	ago,
in	in	in
the	the	the
quiet	quiet	quiet
corner	corner	corner
in	in	in
Soho,	Soho,	Soho,
that	that	that
this	this	this
precious	precious	precious
brother	brother	brother
had	had	had
spent	spent	spent
her	her	her
money	money	money
and	and	and
left	left	left
her!	her!	her!
He	He	He
was	was	was
saying	saying	saying
the	the	the
affectionate	affectionate	affectionate
word,	word,	word,
however,	however,	however,
with	with	with
a	the	the
far	far	far
more	more	more
grudging	grudging	grudging
condescension	condescension	condescension
and	and	and
patronage	patronage	patronage
than	than	than
he	he	he
could	could	could
have	have	have
shown	shown	shown
if	if	if
their	their	their
relative	relative	relative
merits	merits	merits
and	and	and
positions	positions	positions
had	had	had
been	been	been
reversed	reversed	reversed
(which	(which	(which
is	is	is
invariably	invariably	invariably
the	the	the
case,	case,	case,
all	all	all
the	the	the
world	world	world
over),	over),	over),
when	when	when
Mr.	Mr.	Mr.
Cruncher,	Cruncher,	Cruncher,
touching	touching	touching
him	him	him
on	on	on
the	a	the
shoulder,	shoulder,	shoulder,
hoarsely	hoarsely	hoarsely
and	and	and
unexpectedly	unexpectedly	unexpectedly
interposed	interposed	interposed
with	with	with
the	the	the
following	following	following
singular	singular	singular
question:	question:	question:
"I	"I	"I
say!	say!	say!
Might	Might	Might
I	I	I
ask	ask	ask
the	the	the
favour?	favour?	favour?
As	As	As
to	to	to
whether	whether	whether
your	your	your
name	name	name
is	is	is
John	John	John
Solomon,	Solomon,	Solomon,
or	or	or
Solomon	Solomon	Solomon
John?"	John?"	John?"
the	The	the
official	official	official
turned	turned	turned
towards	towards	towards
him	him	him
with	with	with
sudden	sudden	sudden
distrust.	distrust.	distrust.
He	He	He
had	had	had
not	not	not
previously	previously	previously
uttered	uttered	uttered
a	the	the
word.	word.	word.
"Come!"	"Come!"	"Come!"
said	said	said
Mr.	Mr.	Mr.
Cruncher.	Cruncher.	Cruncher.
"Speak	"Speak	"Speak
out,	out,	out,
you	you	you
know."	know."	know."
(Which,	(Which,	(Which,
by	by	by
the	the	the
way,	way,	way,
was	was	was
more	more	more
than	than	than
he	he	he
could	could	could
do	do	do
himself.)	himself.)	himself.)
"John	"John	"John
Solomon,	Solomon,	Solomon,
or	or	or
Solomon	Solomon	Solomon
John?	John?	John?
She	She	She
calls	calls	calls
you	you	you
Solomon,	Solomon,	Solomon,
and	and	and
she	she	she
must	must	must
know,	know,	know,
being	being	being
your	your	your
sister.	sister.	sister.
And	And	And
_I_	_I_	_I_
know	know	know
you're	you're	you're
John,	John,	John,
you	you	you
know.	know.	know.
Which	Which	Which
of	of	of
the	the	the
two	two	two
goes	goes	goes
first?	first?	first?
And	And	And
regarding	regarding	regarding
that	that	that
name	name	name
of	of	of
Pross,	Pross,	Pross,
likewise.	likewise.	likewise.
That	That	That
warn't	warn't	warn't
your	your	your
name	name	name
over	over	over
the	a	the
water."	water."	water."
"What	"What	"What
do	do	do
you	you	you
mean?"	mean?"	mean?"
"Well,	"Well,	"Well,
I	I	I
don't	don't	don't
know	know	know
all	all	all
I	I	I
mean,	mean,	mean,
for	for	for
I	I	I
can't	can't	can't
call	call	call
to	to	to
mind	mind	mind
what	what	what
your	your	your
name	name	name
was,	was,	was,
over	over	over
the	the	the
water."	water."	water."
"No?"	"No?"	"No?"
"No.	"No.	"No.
But	But	But
I'll	I'll	I'll
swear	swear	swear
it	it	it
was	was	was
a	a	the
name	name	name
of	of	of
two	two	two
syllables."	syllables."	syllables."
"Indeed?"	"Indeed?"	"Indeed?"
"Yes.	"Yes.	"Yes.
T'other	T'other	T'other
one's	one's	one's
was	was	was
one	one	one
syllable.	syllable.	syllable.
I	I	I
know	know	know
you.	you.	you.
You	You	You
was	was	was
a	a	the
spy--witness	spy--witness	spy--witness
at	at	at
the	a	the
Bailey.	Bailey.	Bailey.
What,	What,	What,
in	in	in
the	a	the
name	name	name
of	of	of
the	the	the
Father	Father	Father
of	of	of
Lies,	Lies,	Lies,
own	own	own
father	father	father
to	to	to
yourself,	yourself,	yourself,
was	was	was
you	you	you
called	called	called
at	at	at
that	that	that
time?"	time?"	time?"
"Barsad,"	"Barsad,"	"Barsad,"
said	said	said
another	another	another
voice,	voice,	voice,
striking	striking	striking
in.	in.	in.
"That's	"That's	"That's
the	the	the
name	name	name
for	for	for
a	a	the
thousand	thousand	thousand
pound!"	pound!"	pound!"
cried	cried	cried
Jerry.	Jerry.	Jerry.
the	The	the
speaker	speaker	speaker
who	who	who
struck	struck	struck
in,	in,	in,
was	was	was
Sydney	Sydney	Sydney
Carton.	Carton.	Carton.
He	He	He
had	had	had
his	his	his
hands	hands	hands
behind	behind	behind
him	him	him
under	under	under
the	the	the
skirts	skirts	skirts
of	of	of
his	his	his
riding-coat,	riding-coat,	riding-coat,
and	and	and
he	he	he
stood	stood	stood
at	at	at
Mr.	Mr.	Mr.
Cruncher's	Cruncher's	Cruncher's
elbow	elbow	elbow
as	as	as
negligently	negligently	negligently
as	as	as
he	he	he
might	might	might
have	have	have
stood	stood	stood
at	at	at
the	the	the
Old	Old	Old
Bailey	Bailey	Bailey
itself.	itself.	itself.
"Don't	"Don't	"Don't
be	be	be
alarmed,	alarmed,	alarmed,
my	my	my
dear	dear	dear
Miss	Miss	Miss
Pross.	Pross.	Pross.
I	I	I
arrived	arrived	arrived
at	at	at
Mr.	Mr.	Mr.
Lorry's,	Lorry's,	Lorry's,
to	to	to
his	his	his
surprise,	surprise,	surprise,
yesterday	yesterday	yesterday
evening;	evening;	evening;
we	we	we
agreed	agreed	agreed
that	that	that
I	I	I
would	would	would
not	not	not
present	present	present
myself	myself	myself
elsewhere	elsewhere	elsewhere
until	until	until
all	all	all
was	was	was
well,	well,	well,
or	or	or
unless	unless	unless
I	I	I
could	could	could
be	be	be
useful;	useful;	useful;
I	I	I
present	present	present
myself	myself	myself
here,	here,	here,
to	to	to
beg	beg	beg
a	a	the
little	little	little
talk	talk	talk
with	with	with
your	your	your
brother.	brother.	brother.
I	I	I
wish	wish	wish
you	you	you
had	had	had
a	a	the
better	better	better
employed	employed	employed
brother	brother	brother
than	than	than
Mr.	Mr.	Mr.
Barsad.	Barsad.	Barsad.
I	I	I
wish	wish	wish
for	for	for
your	your	your
sake	sake	sake
Mr.	Mr.	Mr.
Barsad	Barsad	Barsad
was	was	was
not	not	not
a	a	the
Sheep	Sheep	Sheep
